id,author,chapter,class_name,creation_time_stamp,edit_time_stamp,folder,question_text,subject
12225,ncertexemplar11physics,"Work, Energy and Power",11,25-08-2021 16.17,25-08-2021 16.17,NCERT Exemplar Physics,"<p>A proton is kept at rest. A postttvely charged particle is released from rest at a distance&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>d</mi>&nbsp;</math>in its fleld. Consider two experiments; one in which the charged particle is also a proton and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>ln</mi>&nbsp;</math>another, a postron. In the same time&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>t</mi>&nbsp;</math>, the work done on the two moving charged particles is</p>",
12226,ncertexemplar11physics,"Work, Energy and Power",11,25-08-2021 16.17,25-08-2021 16.17,NCERT Exemplar Physics,"<p>Two blocks&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mi>M</mi>&nbsp;<mrow><mn>1</mn>&nbsp;</mrow></msub></math>and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mi>M</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msub></math>having equal mass are free to move on a hortzontal frictionless surface.&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mrow><mi mathvariant=""normal"">M</mi>&nbsp;</mrow><mrow><mn>2</mn>&nbsp;</mrow></msub></math>is attached to a massless spring as shown in Fig.&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>6.10</mn>&nbsp;<mo>.</mo>&nbsp;</math>Intlally&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mi>M</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msub></math>is at rest and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mi>M</mi>&nbsp;<mrow><mn>1</mn>&nbsp;</mrow></msub></math>is moving toward&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mi>M</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msub></math>with speed&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>v</mi>&nbsp;</math>and collides head-on with&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mi>M</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msub></math>.</p>",
12227,ncertexemplar11physics,"Work, Energy and Power",11,25-08-2021 16.17,25-08-2021 16.17,NCERT Exemplar Physics,"<p>Two inclined frictionless tracks, one gradual and the other steep meet at A from where two stones are allowed to slide down from rest, one on each track as shown in Fig.&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>6.1</mn>&nbsp;</math><br>Which of the following statement is correct?</p>",
12228,ncertexemplar11physics,"Work, Energy and Power",11,25-08-2021 16.17,25-08-2021 16.17,NCERT Exemplar Physics,<p>A body is falling freely under the action of gravity alone in vacuum. Which of the following quanttiles remain constant during the fall?</p>,
12229,ncertexemplar11physics,"Work, Energy and Power",11,25-08-2021 16.17,25-08-2021 16.17,NCERT Exemplar Physics,"<p>In a shotput event an athlete throws the shotput of mass&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>10</mn>&nbsp;<mrow><mtext>&nbsp;</mtext><mi mathvariant=""normal"">k</mi>&nbsp;<mi mathvariant=""normal"">g</mi>&nbsp;</mrow></math>with an inttal speed of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>1</mn>&nbsp;<mrow><mtext>&nbsp;</mtext><mi mathvariant=""normal"">m</mi>&nbsp;</mrow><msup><mrow><mtext>&nbsp;</mtext><mi mathvariant=""normal"">s</mi>&nbsp;</mrow><mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup></math>at&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mn>45</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup></math>from a height&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>1.5</mn>&nbsp;<mrow><mtext>&nbsp;</mtext><mi mathvariant=""normal"">m</mi>&nbsp;</mrow></math>above ground. Assuming afr resistance to be negliglble and acceleration due to gravity to be&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>10</mn>&nbsp;<mrow><mtext>&nbsp;</mtext><mi mathvariant=""normal"">m</mi>&nbsp;</mrow><msup><mrow><mtext>&nbsp;</mtext><mi mathvariant=""normal"">s</mi>&nbsp;</mrow><mrow><mo>−</mo>&nbsp;<mn>2</mn>&nbsp;</mrow></msup></math>, the kinetic energy of the shotput when it just reaches the ground will be</p>",
12230,ncertexemplar11physics,"Work, Energy and Power",11,25-08-2021 16.17,25-08-2021 16.17,NCERT Exemplar Physics,"<p>Which of the diagrams in Fig.&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>6.9</mn>&nbsp;</math>correctly shows the change in kinetic energy of an fron sphere falling freely in a lake having sufflclent depth to impart it a terminal velocty?</p>",
12231,ncertexemplar11physics,"Work, Energy and Power",11,25-08-2021 16.17,25-08-2021 16.17,NCERT Exemplar Physics,"<p>A bullet of mass&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>m</mi>&nbsp;</math>fired at&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mn>30</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup></math>to the horizontal leaves the barrel of the gun with a velocity&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>v</mi>&nbsp;</math>. The bullet hits a soft target at a height&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>h</mi>&nbsp;</math>above the ground while it is moving downward and emerges out with half the kinetic energy it had before httting the target.</p><p>Which of the following statements are correct in respect of bullet after it emerges out of the target?</p>",
12232,ncertexemplar11physics,"Work, Energy and Power",11,25-08-2021 16.17,25-08-2021 16.17,NCERT Exemplar Physics,"<p>Which of the diagrams shown in F1g.&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>6.6</mn>&nbsp;</math>most closely shows the varlation in kinetic energy of the earth as it moves once around the sun in its elliptical orbit?</p>",
12233,ncertexemplar11physics,"Work, Energy and Power",11,25-08-2021 16.17,25-08-2021 16.17,NCERT Exemplar Physics,"<p>A bicyclist comes to a skidding stop in&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>10</mn>&nbsp;<mrow><mtext>&nbsp;</mtext><mi mathvariant=""normal"">m</mi>&nbsp;</mrow></math>. During this process, the force on the bicycle due to the road is&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>200</mn>&nbsp;<mrow><mtext>&nbsp;</mtext><mi mathvariant=""normal"">N</mi>&nbsp;</mrow></math>and is directly opposed to the motion. The work done by the cycle on the road is</p>",
12235,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.32,26-08-2021 4.32,Mathematics NCERT,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mfrac><mi>π</mi>&nbsp;<mn>5</mn>&nbsp;</mfrac><mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mfrac><mrow><mn>2</mn>&nbsp;<mi>π</mi>&nbsp;</mrow><mn>5</mn>&nbsp;</mfrac><mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mfrac><mrow><mn>4</mn>&nbsp;<mi>π</mi>&nbsp;</mrow><mn>5</mn>&nbsp;</mfrac><mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mfrac><mrow><mn>8</mn>&nbsp;<mi>π</mi>&nbsp;</mrow><mn>5</mn>&nbsp;</mfrac></math>&nbsp;is</p>",
12236,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.32,26-08-2021 4.32,Mathematics NCERT,"<p>If&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>θ</mi>&nbsp;<mo>=</mo>&nbsp;<mfrac><mrow><mo>−</mo>&nbsp;<mn>4</mn>&nbsp;</mrow><mn>3</mn>&nbsp;</mfrac></math>, then&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>θ</mi>&nbsp;</math>&nbsp;is</p>",
12237,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.32,26-08-2021 4.32,Mathematics NCERT,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>20</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>40</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>60</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>80</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup></math>is</p>",
12238,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.32,26-08-2021 4.32,Mathematics NCERT,"<p>The greatest value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;<mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;</math>&nbsp;is</p>",
12239,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.32,26-08-2021 4.32,Mathematics NCERT,"<p>If&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>θ</mi>&nbsp;</math>&nbsp;and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>θ</mi>&nbsp;</math>&nbsp;are the roots of the equation&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>a</mi>&nbsp;<msup><mi>x</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup><mo>−</mo>&nbsp;<mi>b</mi>&nbsp;<mi>x</mi>&nbsp;<mo>+</mo>&nbsp;<mi>c</mi>&nbsp;<mo>=</mo>&nbsp;<mn>0</mn>&nbsp;</math>, then&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>a</mi>&nbsp;</math>&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>b</mi>&nbsp;</math>&nbsp;and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>c</mi>&nbsp;</math>&nbsp;satisfy the relation.</p>",
12240,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.45,26-08-2021 4.45,Mathematics NCERT,"<p>The minimum value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>3</mn>&nbsp;<mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;<mo>+</mo>&nbsp;<mn>4</mn>&nbsp;<mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;<mo>+</mo>&nbsp;<mn>8</mn>&nbsp;</math>&nbsp;is</p>",
12241,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.45,26-08-2021 4.45,Mathematics NCERT,"<p>If&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>θ</mi>&nbsp;<mo>=</mo>&nbsp;<mn>3</mn>&nbsp;</math>&nbsp;and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>θ</mi>&nbsp;</math>&nbsp;lies in third quadrant, then the value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>θ</mi>&nbsp;</math>is</p>",
12242,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.45,26-08-2021 4.45,Mathematics NCERT,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mrow><mn>1</mn>&nbsp;<mo>−</mo>&nbsp;<msup><mi>tan</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>15</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup></mrow><mrow><mn>1</mn>&nbsp;<mo>+</mo>&nbsp;<msup><mi>tan</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>15</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup></mrow></mfrac></math>is</p>",
12243,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.45,26-08-2021 4.45,Mathematics NCERT,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mn>3</mn>&nbsp;<mrow><mtext>&nbsp;</mtext><mi mathvariant=""normal"">A</mi>&nbsp;</mrow><mo>−</mo>&nbsp;<mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mtext>&nbsp;</mtext><mi mathvariant=""normal"">A</mi>&nbsp;</mrow><mo>−</mo>&nbsp;<mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow><mi mathvariant=""normal"">A</mi>&nbsp;</mrow></math>&nbsp;is equal to</p>",
12244,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.45,26-08-2021 4.45,Mathematics NCERT,"<p>If&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>f</mi>&nbsp;<mo stretchy=""false"">(</mo>&nbsp;<mi>x</mi>&nbsp;<mo stretchy=""false"">)</mo>&nbsp;<mo>=</mo>&nbsp;<msup><mi>cos</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;<mo>+</mo>&nbsp;<msup><mi>sec</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;</math>, &nbsp;then</p>",
12245,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.45,26-08-2021 4.45,Mathematics NCERT,"<p>If&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>θ</mi>&nbsp;<mo>+</mo>&nbsp;<mi>cosec</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>θ</mi>&nbsp;<mo>=</mo>&nbsp;<mn>2</mn>&nbsp;</math>, then&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>sin</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>θ</mi>&nbsp;<mo>+</mo>&nbsp;<msup><mi>cosec</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>θ</mi>&nbsp;</math>&nbsp;is equal to</p>",
12246,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.45,26-08-2021 4.45,Mathematics NCERT,<p>Which of the following is not correct?</p>,
12247,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.45,26-08-2021 4.45,Mathematics NCERT,"<p>If&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>α</mi>&nbsp;<mo>=</mo>&nbsp;<mfrac><mi>m</mi>&nbsp;<mrow><mi>m</mi>&nbsp;<mo>+</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></mfrac><mo>,</mo>&nbsp;<mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>β</mi>&nbsp;<mo>=</mo>&nbsp;<mfrac><mn>1</mn>&nbsp;<mrow><mn>2</mn>&nbsp;<mi>m</mi>&nbsp;<mo>+</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></mfrac></math>, then&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>α</mi>&nbsp;<mo>+</mo>&nbsp;<mi>β</mi>&nbsp;</math>is equal to</p>",
12248,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.45,26-08-2021 4.45,Mathematics NCERT,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>1</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>2</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>3</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mo>…</mo>&nbsp;<mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>179</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup></math>is</p>",
12249,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.45,26-08-2021 4.45,Mathematics NCERT,<p>Which of the following is correct?</p>,
12250,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.45,26-08-2021 4.45,Mathematics NCERT,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>1</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>2</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>3</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mo>…</mo>&nbsp;<mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>89</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup></math>is</p>",
12251,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.45,26-08-2021 4.45,Mathematics NCERT,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>75</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mo>−</mo>&nbsp;<mi>cot</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>75</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup></math>is equal to</p>",
12252,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.45,26-08-2021 4.45,Mathematics NCERT,"<p>If&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>θ</mi>&nbsp;<mo>=</mo>&nbsp;<mfrac><mn>1</mn>&nbsp;<mn>2</mn>&nbsp;</mfrac></math>and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>ϕ</mi>&nbsp;<mo>=</mo>&nbsp;<mfrac><mn>1</mn>&nbsp;<mn>3</mn>&nbsp;</mfrac></math>, then the value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>θ</mi>&nbsp;<mo>+</mo>&nbsp;<mi>ϕ</mi>&nbsp;</math>&nbsp;is</p>",
12253,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.53,26-08-2021 4.53,Mathematics NCERT,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mfrac><mi>π</mi>&nbsp;<mn>10</mn>&nbsp;</mfrac><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mfrac><mrow><mn>13</mn>&nbsp;<mi>π</mi>&nbsp;</mrow><mn>10</mn>&nbsp;</mfrac></math>&nbsp;is</p>",
12254,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.53,26-08-2021 4.53,Mathematics NCERT,"<p><math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mn>2</mn>&nbsp;<mi>θ</mi>&nbsp;<mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mn>2</mn>&nbsp;<mi>ϕ</mi>&nbsp;<mo>+</mo>&nbsp;<msup><mi>sin</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mo stretchy=""false"">(</mo>&nbsp;<mi>θ</mi>&nbsp;<mo>−</mo>&nbsp;<mi>ϕ</mi>&nbsp;<mo stretchy=""false"">)</mo>&nbsp;<mo>−</mo>&nbsp;<msup><mi>sin</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mo stretchy=""false"">(</mo>&nbsp;<mi>θ</mi>&nbsp;<mo>+</mo>&nbsp;<mi>ϕ</mi>&nbsp;<mo stretchy=""false"">)</mo>&nbsp;</math>is equal to</p>",
12255,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.53,26-08-2021 4.53,Mathematics NCERT,"<p>If&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow><mi mathvariant=""normal"">A</mi>&nbsp;</mrow><mo>=</mo>&nbsp;<mfrac><mn>1</mn>&nbsp;<mn>2</mn>&nbsp;</mfrac><mo>,</mo>&nbsp;<mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow><mi mathvariant=""normal"">B</mi>&nbsp;</mrow><mo>=</mo>&nbsp;<mfrac><mn>1</mn>&nbsp;<mn>3</mn>&nbsp;</mfrac></math>, then&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mo stretchy=""false"">(</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mtext>&nbsp;</mtext><mi mathvariant=""normal"">A</mi>&nbsp;</mrow><mo>+</mo>&nbsp;<mrow><mi mathvariant=""normal"">B</mi>&nbsp;</mrow><mo stretchy=""false"">)</mo>&nbsp;</math>is equal to</p>",
12256,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.53,26-08-2021 4.53,Mathematics NCERT,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<msup><mn>45</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mo>+</mo>&nbsp;<mi>θ</mi>&nbsp;<mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow><mo>−</mo>&nbsp;<mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<msup><mn>45</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mo>−</mo>&nbsp;<mi>θ</mi>&nbsp;<mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow></math>&nbsp;is</p>",
12257,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.53,26-08-2021 4.53,Mathematics NCERT,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>50</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mo>−</mo>&nbsp;<mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>70</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mo>+</mo>&nbsp;<mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msup><mn>10</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup></math>&nbsp;is equal to</p>",
12258,ncertexemplar11maths,Trigonometric Functions,11,26-08-2021 4.53,26-08-2021 4.53,Mathematics NCERT,"<p>If&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>θ</mi>&nbsp;<mo>+</mo>&nbsp;<mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>θ</mi>&nbsp;<mo>=</mo>&nbsp;<mn>1</mn>&nbsp;</math>, then the value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mn>2</mn>&nbsp;<mi>θ</mi>&nbsp;</math>&nbsp;is equal to</p>",
